fid,max0,max1,max10,max11,max12,max13,max14,max15,max16,max17,max18,max19,max2,max20,max21,max22,max23,max24,max25,max26,max27,max28,max29,max3,max30,max4,max5,max6,max7,max8,max9,mean0,mean1,mean10,mean11,mean12,mean13,mean14,mean15,mean16,mean17,mean18,mean19,mean2,mean20,mean21,mean22,mean23,mean24,mean25,mean26,mean27,mean28,mean29,mean3,mean30,mean4,mean5,mean6,mean7,mean8,mean9,min0,min1,min10,min11,min12,min13,min14,min15,min16,min17,min18,min19,min2,min20,min21,min22,min23,min24,min25,min26,min27,min28,min29,min3,min30,min4,min5,min6,min7,min8,min9,std0,std1,std10,std11,std12,std13,std14,std15,std16,std17,std18,std19,std2,std20,std21,std22,std23,std24,std25,std26,std27,std28,std29,std3,std30,std4,std5,std6,std7,std8,std9
t53,0.940043986,0.940018177,0.979165077,0.969084084,0.970996141,0.989002526,1.00780046,1.017666221,1.018995881,1.016886711,1.013841987,1.09990418,0.940038323,1.26044023,1.897274613,2.560959578,3.06482029,3.415469885,3.621855021,3.789564371,3.881601095,3.77319932,3.595490932,0.942649245,3.614032745,0.973922074,1.012175083,1.043859959,1.038686037,1.018329024,0.995417833,0.356691559,0.356625087,0.078860742,0.059650904,0.041518972,0.030601703,0.02508333,0.025296194,0.032057532,0.048819629,0.103653806,0.399144216,0.356734739,0.924200729,1.519664173,2.02059925,2.379261385,2.601887114,2.717122871,2.81451006,2.865037488,2.764241614,2.608616895,0.355332556,2.586172582,0.337203427,0.303793739,0.244159544,0.163479266,0.110049669,0.091797757,-0.001669367,-0.001648761,-0.03984081,-0.059523981,-0.08191371,-0.096391313,-0.100158535,-0.09524443,-0.084814668,-0.069115601,-0.033365559,0.011222373,-0.001660078,0.011063826,0.010746665,0.010609027,0.010755918,0.011062786,0.011369037,0.011614451,0.01175377,0.012619726,0.013888285,-0.001924701,0.013145722,-0.004305737,-0.005812721,-0.006679551,-0.01040356,-0.022609951,-0.028089676,0.109098839,0.109105036,0.182146979,0.182632136,0.184242617,0.187209294,0.189437364,0.189362055,0.18766605,0.187053278,0.189825758,0.131777782,0.109092647,0.192434649,0.401961217,0.597199149,0.742341103,0.835667439,0.887565943,0.931987743,0.95686626,0.921850175,0.864471136,0.109622463,0.85976542,0.120131412,0.138634541,0.161473819,0.183490277,0.188113715,0.183941961
t54,0.959486067,0.95950079,0.86794734,0.85802561,0.855979562,0.864867866,0.880384803,0.898910224,0.917304516,0.938880563,0.991172552,1.059905291,0.959483206,1.24821949,1.882403016,2.469460726,2.934400558,3.255019188,3.431697369,3.582286358,3.663989067,3.53683424,3.353789091,0.960572004,3.377927303,0.981766522,0.997891307,0.963595748,0.90998584,0.899627209,0.882294595,0.329762186,0.329704406,0.094779488,0.077418272,0.060946765,0.050661095,0.044981661,0.044997711,0.05267665,0.073579216,0.14994981,0.457086296,0.329800161,0.950020978,1.492891268,1.935235239,2.241677951,2.425355527,2.514886519,2.591409911,2.628969404,2.532021929,2.385612779,0.328135542,2.360814153,0.310985075,0.288723444,0.247323755,0.180837042,0.12566681,0.106282989,-0.001709618,-0.001691782,-0.033293724,-0.053122152,-0.07261344,-0.084620215,-0.089019619,-0.085664459,-0.076027937,-0.060327966,-0.024551131,0.002328964,-0.001702062,0.001497545,0.002019958,0.003120232,0.004160641,0.004847622,0.006141538,0.007930992,0.009574495,0.010952866,0.01200724,-0.00173948,0.012834515,-0.00224028,-0.002670035,-0.002637763,-0.007498419,-0.017956931,-0.022954607,0.128072982,0.128082443,0.196336202,0.195432264,0.19533121,0.197083136,0.19973144,0.20242344,0.205683883,0.21233603,0.219178314,0.155923375,0.128063094,0.161811223,0.321018389,0.481571561,0.601027882,0.676582408,0.717476026,0.752900957,0.771969983,0.739605512,0.688053197,0.129263276,0.685901499,0.145273787,0.163268603,0.179219014,0.19609295,0.20398577,0.199644191
t55,0.810913682,0.811044335,0.915240824,0.905875921,0.905171216,0.919040978,0.936088026,0.948733747,0.957102478,0.965289235,0.973695278,1.056882381,0.810920596,1.240502119,1.776134014,2.371431351,2.842121601,3.146258831,3.297146082,3.417962074,3.480727911,3.36706233,3.2055161,0.813092709,3.216135979,0.844315827,0.920941293,0.957277179,0.959655106,0.946106017,0.928261876,0.320631795,0.320572563,0.071431468,0.056117593,0.041330663,0.032424891,0.027882295,0.028106685,0.034155729,0.049139077,0.100032575,0.385317015,0.320671049,0.866222497,1.409551729,1.864125006,2.187422677,2.386562436,2.488623395,2.575681786,2.621052492,2.52881248,2.386624605,0.319118362,2.366729565,0.301014225,0.272664862,0.223095248,0.152460168,0.096814246,0.081178461,-0.00151065,-0.001502666,-0.027974067,-0.044302169,-0.060008325,-0.072112001,-0.074689053,-0.072163492,-0.063310549,-0.04983386,-0.018433182,0.013522837,-0.00150053,0.015794396,0.01828355,0.020708703,0.021241073,0.020707786,0.019292533,0.018547487,0.018511791,0.01797639,0.01652744,-0.001471679,0.013654936,-0.001073969,-0.001185717,-0.000907634,-0.001926544,-0.012185475,-0.017952351,0.08449424,0.084491921,0.157424435,0.159035291,0.160787593,0.163463034,0.165761085,0.166500226,0.166279025,0.167858982,0.172527944,0.122389793,0.084489821,0.206217473,0.404319742,0.584786508,0.717102297,0.80058254,0.845547504,0.883977282,0.904859053,0.870781013,0.816101443,0.084651546,0.810379154,0.091121363,0.105774217,0.124991351,0.146146911,0.158636513,0.157224719
t56,0.883649588,0.883676231,1.382648945,1.377156377,1.334608197,1.275069475,1.194936275,1.090000868,1.018065572,1.007546186,1.013413787,1.034005642,0.883625269,1.267148256,1.89067626,2.499500513,3.015218973,3.38479805,3.600514412,3.779415846,3.879987717,3.764604568,3.582754374,0.890848637,3.603369951,0.973953009,1.048793435,1.112404704,1.19977057,1.286671162,1.349928975,0.336063304,0.336001243,0.089339655,0.070593608,0.051625452,0.038823753,0.030420442,0.027006954,0.029954113,0.043845661,0.103421,0.394598878,0.336104614,0.90457427,1.482110124,1.966830507,2.312462953,2.525149162,2.633297891,2.724226074,2.770540061,2.671918085,2.520609368,0.334743151,2.497256138,0.318208355,0.289532589,0.237674415,0.164739145,0.115661082,0.10010281,0.00090884,0.000908586,-0.038021605,-0.057338506,-0.078625269,-0.092290409,-0.095842861,-0.091623753,-0.080851592,-0.064590804,-0.030430539,-0.012658412,0.000913836,-0.015292639,-0.017991127,-0.020001156,-0.021120111,-0.021837784,-0.022244954,-0.022925343,-0.023764869,-0.023157869,-0.021483067,0.000843769,-0.020547478,-3.38E-06,-0.000945083,-0.001262875,-0.009073143,-0.020654133,-0.026975477,0.07984914,0.079848739,0.192709045,0.195616372,0.194559061,0.191213193,0.185780315,0.178014052,0.16924116,0.162202538,0.160379321,0.123068047,0.079847046,0.242956402,0.467728837,0.668433435,0.814882113,0.906928347,0.956036727,0.997669777,1.020300298,0.983102235,0.92391741,0.079956769,0.917745276,0.086855822,0.10499157,0.131993809,0.162949807,0.179720482,0.187218325
t57,0.757180572,0.757208407,0.940620005,0.930948615,0.925832212,0.935658514,0.952710509,0.966441751,0.975466132,0.987854004,1.008491278,1.053835511,0.75707531,1.251069188,1.806535482,2.369258642,2.782561779,3.074578047,3.244550943,3.383620739,3.458387136,3.346561432,3.182943583,0.763764799,3.203162193,0.844468474,0.927098095,0.969314694,0.975282133,0.965084255,0.950751305,0.331956179,0.331895793,0.048592524,0.032674535,0.017570949,0.008336942,0.00355324,0.003767111,0.009827402,0.02421134,0.072119269,0.367671891,0.331997082,0.871141311,1.445499918,1.931306914,2.280358467,2.497330004,2.609945552,2.705161008,2.754661507,2.656654463,2.504584364,0.330281538,2.482807794,0.309687284,0.276647955,0.22035596,0.141935256,0.078095029,0.059430045,-0.0005181,-0.000512411,-0.027997568,-0.044680707,-0.061273932,-0.07185512,-0.075912379,-0.073130883,-0.064063683,-0.049268201,-0.018607402,0.025457729,-0.000511417,0.019018732,0.013346164,-0.000496567,-0.001645415,-0.001707052,-0.001910054,-0.003359539,-0.005710961,-0.007169989,-0.006803209,-0.000473915,-0.004328499,-0.000194131,-0.000755382,-0.000717041,-0.000498723,-0.011640812,-0.018222447,0.07447378,0.074472953,0.137627558,0.138196375,0.139463102,0.141968587,0.144290182,0.145221611,0.14524265,0.146660772,0.151405063,0.105207434,0.074466967,0.165245787,0.330209958,0.482274403,0.594624138,0.666231074,0.705485018,0.739199384,0.757809603,0.729381179,0.683208561,0.074759523,0.67865745,0.081653336,0.094660676,0.111168021,0.129140303,0.140313108,0.13838389
t58,0.865858734,0.865954399,1.018320441,1.006201029,0.999297678,1.007082224,1.01844871,1.022475958,1.017460108,1.011957169,1.012810111,1.065487981,0.86593163,1.273584843,1.897154093,2.54796505,3.105516672,3.50029254,3.738227844,3.921589375,4.016777992,3.893755674,3.715349436,0.868534505,3.756516218,0.906819403,1.002213359,1.049934864,1.056894302,1.045355439,1.030020833,0.345790553,0.345722456,0.065735368,0.046626009,0.028644636,0.017564992,0.011991591,0.012639401,0.020352237,0.038256513,0.093743617,0.404549666,0.345836062,0.952409647,1.56946854,2.083899295,2.449024692,2.674061037,2.790122246,2.889675633,2.94212932,2.839151334,2.679437213,0.34424728,2.65668846,0.324001533,0.288702979,0.227919217,0.147483794,0.097037452,0.078786117,0.020894662,0.020911161,-0.040142417,-0.060740765,-0.083934359,-0.098025821,-0.102029264,-0.096516222,-0.084738553,-0.069442414,-0.031508893,0.058384731,0.020917661,0.053887483,0.050245348,0.045818426,0.043586027,0.045054782,0.044932131,0.040084668,0.035446957,0.0338897,0.035146736,0.020723544,0.037743095,0.019363843,0.018522732,0.018542631,-0.011124449,-0.023612393,-0.028541714,0.110475738,0.110487435,0.188254076,0.186744809,0.186076494,0.187184621,0.188903751,0.190230858,0.191967317,0.197747114,0.209875998,0.157485705,0.110465208,0.139851024,0.286286331,0.442867847,0.562015279,0.639573858,0.683613054,0.721699963,0.743581732,0.71654205,0.671799555,0.111540401,0.671578995,0.128214033,0.151947696,0.176506398,0.196436569,0.197453586,0.191804685
t59,0.807944894,0.807816029,0.959194303,0.953417301,0.955446959,0.971539259,0.989109516,1.005629897,1.0149616,1.025757432,1.043592453,1.064792395,0.807900488,1.220729351,1.726771951,2.251867294,2.681982756,2.949612379,3.092344522,3.22157073,3.294240952,3.187724829,3.039517164,0.81011039,3.073434114,0.886311054,0.967932343,1.012397289,1.015897393,0.995909274,0.96971482,0.329231631,0.329177803,0.0794756,0.063903022,0.049158018,0.040200173,0.035916592,0.036900648,0.044009044,0.060444827,0.108592618,0.37330666,0.329266313,0.824713299,1.340082696,1.778335362,2.09536204,2.293674999,2.396669732,2.482093915,2.52646963,2.441283021,2.310358635,0.328047663,2.292605015,0.313134494,0.286145347,0.236245125,0.166244951,0.109914659,0.091013191,-0.001311075,-0.001327585,-0.025573764,-0.039699916,-0.057370164,-0.068410061,-0.071476005,-0.068758808,-0.060979951,-0.048154354,-0.019054374,0.008916088,-0.00131863,-0.002959542,-0.007179075,-0.009422923,-0.009720003,-0.009856254,-0.010261356,-0.011513109,-0.012977821,-0.012210823,-0.009894765,-0.001356535,-0.0087463,-0.001788586,-0.002251601,-0.002429933,-0.003236045,-0.011941179,-0.017020242,0.101947797,0.101954668,0.186648205,0.186896628,0.188031565,0.190972428,0.194453164,0.197636895,0.20133076,0.208458377,0.219833515,0.169330074,0.101940484,0.158241003,0.289815913,0.438803695,0.554543526,0.629957424,0.672055029,0.707497304,0.727337179,0.701113029,0.657865987,0.102862477,0.655606862,0.117429141,0.138355807,0.159820311,0.17969029,0.190407918,0.188094217
t6,1.037909746,1.038057566,1.073013186,1.058017731,1.044768453,1.03723526,1.032316208,1.02203095,1.003688693,0.986448288,0.986057997,1.037719965,1.037991285,1.220047593,1.594406605,2.01250124,2.441173315,2.736568689,2.888035536,2.995715618,3.047715664,2.964298248,2.857180357,1.036033034,2.88923645,1.046960235,1.086722851,1.125491381,1.126479864,1.102127194,1.087368011,0.315170424,0.315141197,0.120235403,0.099280766,0.080614615,0.067775768,0.059897236,0.057166499,0.060051884,0.072890232,0.119691963,0.305849874,0.315187828,0.616245694,0.976583758,1.292739869,1.527299122,1.675182226,1.7499994,1.806512785,1.833772178,1.77746579,1.69554796,0.314917503,1.686609146,0.312030785,0.299942982,0.266591416,0.214657927,0.166711398,0.139778654,0.013773846,0.013754326,-0.015222594,-0.028941175,-0.045909166,-0.055985361,-0.057472128,-0.053786445,-0.048316725,-0.039775427,-0.015156971,-0.00056347,0.013914228,0.04756961,0.041856457,0.03934266,0.040446047,0.044799592,0.047612805,0.047765926,0.047652248,0.047322813,0.049452528,0.01359926,0.056716144,0.011705938,0.009812518,0.005645012,-0.002694765,-0.007558075,-0.009741566,0.159999103,0.160007466,0.206876862,0.196465043,0.187173255,0.180550952,0.175401944,0.170669034,0.166868377,0.167906843,0.176157481,0.15623558,0.159991823,0.185866526,0.299676479,0.425157242,0.524542687,0.587934571,0.620212108,0.644999072,0.657432297,0.634842388,0.601077503,0.161315854,0.600160102,0.178887714,0.198652725,0.213105808,0.222679417,0.225290517,0.217424901
t60,0.797004521,0.797012627,1.165267229,1.14833653,1.120859265,1.095304847,1.067674279,1.027632475,1.005375028,1.004704952,1.022922754,1.080210328,0.796915472,1.256590962,1.779603124,2.299713373,2.703499079,2.958792686,3.102356195,3.231095076,3.306838274,3.202930689,3.042958498,0.805373847,3.035395384,0.917210817,1.027650714,1.098228931,1.137386203,1.159243941,1.167478204,0.333714241,0.333666013,0.110087653,0.091983615,0.075108026,0.065052894,0.059548636,0.059599315,0.067432063,0.089762811,0.16726276,0.440502177,0.333745964,0.884806077,1.382038463,1.796622233,2.089799816,2.267309121,2.353361177,2.423445697,2.456655668,2.368819002,2.237698329,0.332579863,2.214230637,0.320679973,0.302467231,0.264228741,0.201741763,0.14484461,0.122419204,-0.000624741,-0.000634898,-0.02472592,-0.039427925,-0.05434351,-0.064514726,-0.068768553,-0.066228248,-0.058232605,-0.045312457,-0.015633581,0.004478677,-0.000640674,0.003585855,0.0032519,0.003273153,0.003462724,0.00377477,0.004581358,0.00557982,0.00673504,0.007724568,0.008736528,-0.000660569,0.011701167,-0.001028416,-0.001405812,-0.001514945,-0.001253374,-0.010570635,-0.016309654,0.109022001,0.109028223,0.189035919,0.190506954,0.192959624,0.197073065,0.201519966,0.205300261,0.208933276,0.214610983,0.219507428,0.171344261,0.109014639,0.186944072,0.333269543,0.488585766,0.607138305,0.682455374,0.722434952,0.755411476,0.772750993,0.742628663,0.694313551,0.110083401,0.688017322,0.124685414,0.141941287,0.158473932,0.17671391,0.190009146,0.189896813
t61,0.858911514,0.858920872,1.035236597,1.024806261,1.014397979,1.013210416,1.016798973,1.003298283,0.973857284,0.947068274,0.931532085,0.959912062,0.858940661,1.301577449,1.664527178,1.997613072,2.254999399,2.445619583,2.547003508,2.641926765,2.703361988,2.6361413,2.521322489,0.865249515,2.523911715,0.944854856,1.023180962,1.062800646,1.066483736,1.052798033,1.03928268,0.252291653,0.252248418,0.100178073,0.088751773,0.078942374,0.073682417,0.071866339,0.073733206,0.07958286,0.091469828,0.121774986,0.303187151,0.252317945,0.642804072,1.036338288,1.376348289,1.626274122,1.784891108,1.868464737,1.936731494,1.974528302,1.920508754,1.839921671,0.252170659,1.840169244,0.24771545,0.2288681,0.189034534,0.14058014,0.118202144,0.108871332,0.098759502,0.098752916,-0.028813774,-0.042105924,-0.054015826,-0.061667811,-0.064508729,-0.062045433,-0.054802697,-0.042728018,-0.019612426,0.106878288,0.098755851,0.244048253,0.251202226,0.254023701,0.255038768,0.256297976,0.257388592,0.256660968,0.254851878,0.245853394,0.236225814,0.099447004,0.236597508,0.097809076,0.066343769,0.01871223,-0.006736694,-0.014999009,-0.020213801,0.12399262,0.124006216,0.234516997,0.235680713,0.237922807,0.24169638,0.244665638,0.245321914,0.244284206,0.243718429,0.243588958,0.182876707,0.123984365,0.105096275,0.205579123,0.351715558,0.467399036,0.542619392,0.584118692,0.617030561,0.636319927,0.619952174,0.592005467,0.125642468,0.594003306,0.148811383,0.179503298,0.209330375,0.232284817,0.236659023,0.234969555
t62,0.916799188,0.916802287,1.164151788,1.14882803,1.135204315,1.124246955,1.104525328,1.064431667,1.025254726,1.018892765,1.021671057,1.152903199,0.916797757,1.316247106,1.649094701,2.020856619,2.352930307,2.572023869,2.704165697,2.831511974,2.912307739,2.850274563,2.74789691,0.922247052,2.775784731,0.990046442,1.051917911,1.122179627,1.153136015,1.161115408,1.161355734,0.257765379,0.25771639,0.134754462,0.122911012,0.112221512,0.106313088,0.103040199,0.102227655,0.104872293,0.114196993,0.14646255,0.358627885,0.257796045,0.730027154,1.143152943,1.480979915,1.716416601,1.859489318,1.931622104,1.995042691,2.029518024,1.963841034,1.86565742,0.257374562,1.8597699,0.252108123,0.238028969,0.205844473,0.165223546,0.14977677,0.14252803,0.031814877,0.031770118,-0.030367047,-0.044505555,-0.059663009,-0.069259554,-0.071678825,-0.068596408,-0.061131325,-0.049516451,-0.021984801,0.112172149,0.031815946,0.215995491,0.208848014,0.202116236,0.197005987,0.194235831,0.191912085,0.190439552,0.188166931,0.180842966,0.176288486,0.030505611,0.178113133,0.020295873,0.017991437,0.015331107,-0.010006679,-0.017845776,-0.021551222,0.159041621,0.159059366,0.294725653,0.295691914,0.296994175,0.299076718,0.298743942,0.293568829,0.284528677,0.274882241,0.264588007,0.177339976,0.159029061,0.125366508,0.284543264,0.449201108,0.568696947,0.642035334,0.680453311,0.713240183,0.732254556,0.707835922,0.66760707,0.161481374,0.666640633,0.193244235,0.230790861,0.264691891,0.289665948,0.294747266,0.294514388
t63,0.794393003,0.794410646,1.040068865,1.035212874,1.024757147,1.013523221,1.004847169,0.995876312,0.977858305,0.955070794,0.936877608,0.922934711,0.794430315,1.295746446,1.683035254,1.977615833,2.164875746,2.346464396,2.473762989,2.588259697,2.654985189,2.589028597,2.488412857,0.801246405,2.508491516,0.886542618,0.970964611,1.016699433,1.0271703,1.028806567,1.03268075,0.247934393,0.2478935,0.120863014,0.109846089,0.10039981,0.095799693,0.094553244,0.096835643,0.1033184,0.116692973,0.152407525,0.341643341,0.247959449,0.669892991,1.04101134,1.352397107,1.574674505,1.711709071,1.78109329,1.839467357,1.871142621,1.815406769,1.732919319,0.247694264,1.729271873,0.24398522,0.231017151,0.200179001,0.158706896,0.138098064,0.128954034,0.064544372,0.064583428,-0.027291715,-0.039262697,-0.05059259,-0.057840895,-0.060648795,-0.058839072,-0.052095231,-0.040073421,-0.016285237,0.118689299,0.064507641,0.177343369,0.157016695,0.1424063,0.133285716,0.127815634,0.124220535,0.122509852,0.123088226,0.124763824,0.126857549,0.065506145,0.127033651,0.07857468,0.060516756,0.017794738,-0.0069814,-0.015045675,-0.01973095,0.122849484,0.122865119,0.234009094,0.235904833,0.238960388,0.243621159,0.247854144,0.250203518,0.251000013,0.251760643,0.250076733,0.175500288,0.122839084,0.102794915,0.232671728,0.388343274,0.506554559,0.581606989,0.622133603,0.654826988,0.673578606,0.653580003,0.620529196,0.124664838,0.621596341,0.149174472,0.179624449,0.208151522,0.230709893,0.235387486,0.234071105
t64,0.833248496,0.833244264,1.043660283,1.036171079,1.032204151,1.035274386,1.029179335,1.003053427,0.963183761,0.931628287,0.908743441,0.926123023,0.833272815,1.291434169,1.665587068,1.962352514,2.1654737,2.329420328,2.478502274,2.596524,2.668541431,2.620591164,2.542296648,0.839389265,2.59091711,0.914682209,0.98508352,1.019867182,1.045704365,1.051202893,1.048135638,0.24329895,0.243257482,0.113019943,0.102000875,0.092740372,0.08809593,0.086615756,0.088549792,0.09457921,0.107485597,0.142686036,0.328979268,0.243324348,0.658995014,1.033669323,1.34989408,1.577169797,1.718457152,1.790772493,1.850945753,1.883659531,1.828779916,1.747871939,0.243066155,1.745948358,0.238949555,0.224500586,0.191756648,0.149592344,0.130190733,0.121235833,0.094862297,0.09487123,-0.027459875,-0.039548706,-0.050892968,-0.058170553,-0.061127704,-0.059427977,-0.052507367,-0.040497009,-0.017283142,0.10576535,0.094860561,0.231822297,0.223502442,0.213653892,0.204978004,0.198285818,0.192768648,0.189356968,0.186764389,0.180682704,0.175202876,0.09567564,0.176948816,0.083993882,0.061127167,0.017923929,-0.007078105,-0.014732196,-0.019652195,0.129899969,0.129913721,0.237232997,0.238550083,0.240980067,0.244954849,0.248280373,0.249455192,0.248982563,0.248808474,0.24776104,0.180728211,0.129890913,0.110911864,0.225715875,0.374688851,0.489779201,0.563232116,0.602844064,0.634557668,0.65287854,0.634441035,0.603780744,0.131664287,0.604884663,0.155642253,0.185827847,0.214202237,0.235961429,0.239548372,0.237770635
